V1,V2,V3,V4,V5,V6,S1,S2,S3,S4,S5,S6,E1,E2,E3,E4,E5,E6,I1,I2,I3,I4,I5,I6,R1,R2,R3,R4,R5,R6
0.0,989784.1604385996,1854185.9131038764,1058053.9563798353,1063585.314324625,2296420.0067837406,454176.2697432926,377925.24152907496,1702985.280180086,2237465.053303281,5785386.027074419,45987623.22997691,2.027237067827107,1.0371203303745467,0.4373605612518639,0.09449521641217637,0.004349343085562612,0.037109239747478116,6.266715094108794,4.880590645145602,1.9145881711441846,0.3882745207942879,0.0257665319809134,0.13688475341014708,34.390079447509294,123.49819974857684,20394.241329666816,116679.88198804385,962887.5127676897,883144.3478452548
0.0,989193.098966091,1853367.9588273005,1056999.811095823,1059059.2650016565,2262749.375739294,453950.0494893553,377807.3001910974,1705678.9565310085,2244829.176844884,5809283.856672205,45990015.90726214,3.7335655761434587,1.6301379526674713,1.3631923084924122,0.31586522630964403,0.5136734235382943,8.136752281280524,7.917870360376857,5.370158569031561,3.071829517762728,0.6557668607816753,0.6963753443416449,10.882684072163753,34.249614263451285,125.48667790988,19816.123083813072,113737.17154857861,949330.4151770963,882009.6787844267
0.0,988221.8270721538,1852544.756986325,1055969.5126852137,1054625.4253129372,2229193.500814826,448490.617218622,377663.4940846495,1708301.660390492,2252058.0652363356,5832956.663558542,45982298.76081124,6.635463131976704,2.8647359493338604,2.304708043323292,0.6070171833573929,1.0389545188776579,15.88895937052842,12.715465471201284,7.742493597872361,5.211366294215176,1.2631812757966439,1.88462904772329,29.147127808700183,36.66254927582571,128.65680866187802,19256.288241586142,110867.97653701501,935940.0952829148,880602.332992989
0.0,986558.964674455,1851672.7486753655,1054959.8791291278,1050280.1676039933,2196229.0288501005,443862.5473168368,377451.5774914051,1710843.544063519,2259149.4131589625,5856395.085076555,45974203.87228213,12.271728308574282,5.31026682858156,4.150760848345989,1.1544266303023127,2.028940507747003,30.03374051992433,22.679123832173765,13.219741582931334,9.076230869262593,2.4093774781340036,3.9425041106467114,59.230003521471964,44.35656572068436,135.55986396682644,18715.26580491866,108070.71404527838,922714.1850006438,879119.6330296423
0.0,984366.7480098556,1850718.1408229817,1053968.789122242,1046021.7096911797,2163844.9893147363,439921.24179823237,377168.5916190554,1713300.4685513861,2266104.281870712,5879599.230886693,45965700.31628878,21.388163751204612,9.338540778557629,7.229558043500816,2.042107963517619,3.634986229311629,52.80531654342663,40.69902435808314,23.60171395632993,16.07762214437013,4.446231459909045,7.52881841046576,110.39789866175556,61.75664233934788,150.4866666571392,18194.89353721068,105344.32421736077,909652.4669145066,877577.5882430071
0.0,981777.1735620504,1849656.296652939,1052993.6034331243,1041848.2616107428,2132031.2459460003,436555.9955836951,376814.7685676621,1715669.2089600656,2272924.0018357476,5902569.980841091,45956781.329050645,31.474154994232606,13.943186818389508,10.826660598818616,3.047865156913405,5.451080674529023,78.60889394491963,66.15526577857817,39.18080416761926,26.492844074092734,7.405675907548533,12.68501952335699,183.44697932781517,93.8388519609164,179.35741275971208,17698.109331592063,102688.03650376823,896755.0851696716,875997.737963869
0.0,978898.9372188342,1848470.1616200954,1052031.3563959561,1037758.0196659769,2100777.837048769,433692.1889936117,376399.0105894936,1717952.5970595954,2279611.6433253717,5925311.590968284,45947487.644652165,35.36049655509496,15.986731784106514,12.570572596660549,3.481422028927539,6.230620864201041,89.91324356927068,88.68559955015182,54.931177807677045,36.960644906786406,10.273878243092238,17.59431159982883,253.09511586937498,140.63249180777203,226.46957023041,17226.914929929968,100100.78392190443,884021.4782198293,874391.9545907713
0.0,975824.3774070198,1847149.2461756216,1051078.9118056963,1033749.1617067042,2070074.9720984963,431284.2574462385,375938.2068541882,1720160.1014532412,2286172.094538106,5947831.657435242,45937907.6868174,28.326885977060563,13.149845617137126,10.5643190684919,2.844506240348197,5.081714084865299,73.85486661227687,92.02168235666053,61.14705958581978,40.965838300055644,11.210920709727072,19.04128124702474,274.0133083927727,190.73313562514727,288.43445537838244,16778.847999784994,97580.23582157862,871448.7583493734,872739.619262361
0.0,972632.5551304194,1845688.6853274931,1050133.0942012025,1029819.8454743699,2039913.0283817847,429281.63390919537,375444.8145777652,1722298.1693251324,2292609.1965190344,5970135.819302404,45928103.19515268,16.40140504417404,7.838582127038358,6.500101944287415,1.6829995826529007,2.996945308057789,44.11756850598875,73.05005528734225,53.414997225366,35.64100389134017,9.544407952874504,15.963276808736385,230.6024383657182,225.82191182496592,352.8311711681259,16346.534865170832,95122.8039682949,859031.9259062121,870990.3422505126
0.0,969387.6876481478,1844087.9381262788,1049190.792476427,1025968.2094150154,2010282.5476967122,427613.4507423818,374919.6662257215,1724363.3225533746,2298923.8798219445,5992224.540326864,45918062.23058787,8.493781598362732,4.122074030347462,3.5835548156956585,0.8857711835205999,1.573341966142811,23.57728682689008,47.40965595355609,38.56028352833515,25.779616212329827,6.7349689893053055,11.034764598745829,160.37381439485802,236.3899192276409,406.7778702441636,15923.012749126576,92725.232219571,846766.7810682018,869104.9350280402
0.0,966138.6317468797,1842349.4888547023,1048249.0320106533,1022192.3752766529,1981174.2331294136,426211.38737093913,374359.9842120216,1726348.206455284,2305115.9422502127,6014096.544389833,45907746.94902052,5.936942550777025,2.8450739581435927,2.6124766901832395,0.6221962765888663,1.10493985836373,16.86950554513912,29.55397380160068,25.79434795671884,17.645995306205748,4.487694937017393,7.218742620475872,105.92348244157974,227.72725126812466,445.448756600893,15506.302184511818,90385.77221490262,834651.8422975099,867083.0977042948
0.0,962921.8418533046,1840477.9886071435,1047305.0219026541,1018490.4518515518,1952578.9459174408,425024.9588038366,373766.1356457748,1728248.0014645592,2311185.689159024,6035751.800090891,45897137.40640381,6.184508848148053,2.9116923845669715,2.724753861561103,0.6523122371925173,1.1566084036200406,17.79315141885115,21.74760522514635,18.54311803030807,13.349651877901872,3.3159292557580082,5.30995092607485,79.06508520679573,210.62062254901522,471.1678497492538,15098.073782404757,88103.68000335684,822687.242793693,864948.0799094127
0.0,959764.6400343389,1838479.699859914,1046356.1865344745,1014860.5394241704,1924487.7024057843,424015.8494373615,373140.4360772989,1730059.970572003,2317133.7318145754,6057191.056586817,45886225.9716618,8.190677324653945,3.7909410244704236,3.4479923711687985,0.8687275629224523,1.539637332568372,23.399894701960072,21.323142867358307,16.317540080212385,12.334942845015608,3.0686543944192595,4.979185884478811,74.9366819487836,193.2659182376974,488.57681553831577,14700.569760694705,85878.36135187041,810873.1731760515,862724.0744146279
0.0,956687.6544313324,1836362.105716492,1045400.207838175,1011300.7622920647,1896887.5583434927,422975.29853478866,372484.74322864856,1731781.1570489646,2322960.434355358,6078414.848143423,45874901.41168738,12.87674844786365,5.860319799447192,5.075814927947193,1.361037998363492,2.42539070860407,35.83683664945147,27.601374037270645,18.738457591489883,14.301857308131549,3.6932648853180434,6.133927505549902,91.5950002249063,181.00285710228363,502.5254016353478,14315.723767932752,83709.16206504722,799209.5895241523,860429.3607525671
0.0,952996.1414389312,1834124.8731886223,1044436.1866327017,1007810.74496302,1869545.4017367386,412982.5002169704,371763.27870899346,1733410.785806063,2328668.0242424593,6099431.380467531,45857614.43528161,22.72489746796642,10.366128626751648,8.57309905105488,2.417206687800358,4.344362036985252,62.071317128593904,43.8012292418845,27.519276805511087,20.499254939260613,5.572221734678739,9.478512688993412,137.9198212018587,179.32155742415023,518.8862403268848,13946.088365685635,81595.7079633879,787697.8432562529,857983.6018652532
0.0,948170.3600871098,1831707.8560613226,1043460.1671619922,1004387.010681703,1842689.2004277138,404485.11783548025,370901.2252905971,1734932.2116152735,2334251.68322572,6120227.731222131,45839937.569638304,41.80341868360227,19.296184811065125,15.568916863262892,4.501182869618686,8.15068685869028,113.59856400212524,77.55144123663132,47.348996775458296,34.29953414354648,9.69463176550989,16.79201719051705,237.3320337637085,197.1042045494304,546.8916820835935,13596.397669777067,79538.0879533581,776337.8816577921,855529.0844100333
0.0,942493.5490035939,1829058.659240655,1042468.3479789081,1001027.6388184596,1816310.0986997832,397210.16036857996,369888.1242162593,1736328.1305461046,2339707.8874114286,6140798.158177696,45821772.60929678,72.49714377893883,34.0051251915618,27.25876014249348,7.93462726258794,14.430857778975126,198.4603886470821,138.4044992751514,84.76769616703878,60.44805338065189,17.401312445154545,30.44402854272829,421.60113411971275,249.04338930247795,602.0086254236867,13275.552045597757,77537.65928162426,765132.7572164931,853126.0452833503
0.0,936193.4091777761,1826140.4082756685,1041456.160198106,997730.6677364572,1790399.6467821235,390953.3133669894,368722.8110778863,1737585.7910809927,2345034.449808774,6161139.965510746,45803068.83019577,106.15037384327537,50.7890534916118,40.9460372548718,11.851598366438472,21.591311115744602,295.5645623485645,223.87357918879658,140.72558174389536,99.74708701064476,28.797191355668936,50.52153450189007,692.2866016208621,351.49244060544646,705.3213943419588,12996.159233472648,75596.75675372081,754086.8808241216,850852.8335492667
0.0,929457.8141035762,1822929.274805787,1040418.5860889517,994494.0851358543,1764949.5374246466,385606.03538494324,367434.2440871377,1738716.2664924553,2350236.2910836223,6181263.872660628,45783955.81333295,118.63241108723328,58.15015286845363,47.59740289623802,13.550085633217844,24.678753255804835,338.4771134793146,298.7073766520647,196.8743093754021,139.3254817766472,39.91100985416154,69.79437540404155,953.1309025481015,503.87587049404175,871.7230151482873,12767.012237430397,73716.41276845077,743201.8764599372,848750.49527847
0.0,922451.8030481214,1819413.4866820145,1039350.4305828166,991315.8229271143,1739951.602774154,381134.48860812065,366079.31742461416,1739756.426723839,2355325.7732464666,6201193.954439688,45764745.106336355,94.52312966960093,47.68718713582115,39.97834914669967,11.071896845354134,20.12657449470662,278.13873214236344,308.543415805269,218.2652104891999,154.37542326815557,43.537447611049615,75.4529344985848,1031.8023484855782,667.2155403612035,1088.4180144041554,12579.797753640356,71892.58459857869,732470.1541366146,846736.6550078829
0.0,915322.4386911162,1815592.1097751735,1038246.5641638836,988193.7575280368,1715397.811289873,377468.3758717204,364697.3018338755,1740731.8153408926,2360311.485646795,6220946.594404697,45745648.67858368,54.437089965392424,28.31044911078474,24.55036406568281,6.54526224478472,11.861758570232215,166.04659814649924,243.9125012347964,189.62800764365988,134.06543666859494,37.03438755807954,63.21939099093714,868.2297044522454,779.9838682755742,1310.952579701804,12407.589107107975,70116.18886936453,721875.7349002153,844615.546396505
0.0,908189.0791774787,1811472.1546206563,1037102.1147302893,985125.7146825877,1691280.2647389811,374454.36712195486,363283.9790677398,1741630.2359009106,2365190.9595810086,6240517.678156257,45726600.57345659,28.042581950871337,14.8296704881215,13.499558768705572,3.4395101732010978,6.21953996050644,88.6135736344875,157.6870461789118,136.09509977747123,96.69586091262177,26.095216044356405,43.672041082398295,603.5269686841996,810.8407424328659,1494.4081163768146,12225.267366575263,68379.32871063938,711405.8143507941,842233.0781218234
0.0,901138.1063908474,1807065.4546766898,1035912.5867966836,982109.4773609712,1667591.1953022876,371935.7252800113,361821.7242412039,1742424.7902336228,2369957.630541187,6259896.247835702,45707437.54046138,19.502496394802545,10.208875420930656,9.821301353589638,2.4115570282187964,4.360931133891323,63.29536966363444,97.8770164624413,90.60662422459559,65.99155589220702,17.356899400604984,28.543067411288472,398.2695033230307,777.9194928313207,1623.0737847373634,12026.809097766993,66679.88295090527,701058.3885135812,839581.8004949348
0.0,894229.8289316007,1802386.9143288333,1034673.925859937,979142.7952964662,1644322.9628071482,369804.63355909573,360304.4501686309,1743098.0834815793,2374607.2265297836,6279076.344029229,45688064.34061953,20.234137189949113,10.425788003128169,10.24161497133643,2.524170518715705,4.557928007440461,66.69511210698371,71.6368507814219,64.9715020104143,49.83927238742254,12.803127201693329,20.966977437291487,296.9051030907086,717.3197738005014,1706.1716563964626,11819.994814052348,65019.52795512274,690837.8745732175,836743.0863826312
0.0,887506.8134074605,1797453.606522725,1033382.5551238996,976223.3952932967,1621468.0520947443,367984.59802964824,358733.2641003985,1743640.3459930443,2379136.951644298,6298055.161364261,45668432.40989548,26.726606527917937,13.551659145513948,12.9857593037203,3.359157086016766,6.0614839442661035,87.75179730092371,69.86377243730914,57.15190826423206,46.08673932674384,11.836075579331341,19.629026404222337,281.12297496716127,656.2471563646579,1760.4478040091121,11614.642862468796,63400.40412364411,680748.9360741526,833801.9122150061
0.0,880997.7966689655,1792283.926047769,1032035.3934614626,973348.9918072023,1599019.0626393945,366403.27770215785,357106.6724001199,1744040.3277969093,2383543.1155312187,6316828.452517898,45648477.51751599,41.96203660919716,20.930192045312012,19.180799676066414,5.265578618839632,9.548411782738388,134.65449712489385,90.10964832792756,65.68063413150712,53.605573294810405,14.247871499154732,24.154760467099116,343.75648179529725,612.2650475141812,1802.9434348650998,11419.287523724563,61824.299790014134,670795.2403195328,830828.1553485283
